# mapping_set_id: https://blackcatinformatics.ca/gmeow/mappings/events
# mapping_set_version: 0.1.0
# license: https://creativecommons.org/licenses/by/4.0/
# mapping_tool: gmeow compile-mappings
# mapping_tool_version: 0.1.0
# mapping_date: 2026-06-03
# comment: Universal-event alignments (#41) — gmeow:Event + the gmeow:Participation relator + the open gmeow:eventType / gmeow:ParticipantRole / gmeow:TemporalPrecision value vocabularies, supersetting schema.org Event, CIDOC-CRM E5/E7, OWL-Time, PROV-O, iCalendar, LODE, SEM, BIO / GEDCOM X (the life-event types) and Wikidata BY REFERENCE. VALUE VOCABULARIES: eventType / participationRole individuals are gufo:QualityValue values, aligned to external classes, fact-types and role-properties with skos:closeMatch (a value-to-class/property correspondence), mirroring placeType. An unforeseen type/role is a fresh individual, never a new class or subproperty (Principle 9 — no overtyping, no role-subproperty proliferation). REIFIED PARTICIPATION: gmeow:Participation is the NameUsage relator idiom; it carries role / period / confidence / provenance / standpoint that schema.org's flat attendee/performer/organizer and OWL-Time's participation-free interval algebra cannot. The flat gmeow:hasParticipant covers the 80% case and projects to the flat targets. CONTESTED FACTS: a disputed type, role, date or location is several coexisting gmeow:accordingTo-indexed claims (standpoint module, #43), never one slot to win; there is no preferredRank / primaryClaim. CANONICAL (no faithful external term): gmeow:temporalPrecision, gmeow:earliestStart / latestEnd fuzzy bounds (related only to CRM E52 P82a/P82b begin/end-of bounds), and gmeow:EventSeries recurrence (projected to iCalendar RRULE, not aligned here).
# curie_map:
#   bio: http://purl.org/vocab/bio/0.1/
#   crm: http://www.cidoc-crm.org/cidoc-crm/
#   gedcom: http://www.w3.org/2000/10/swap/pim/gedcom#
#   gmeow: https://blackcatinformatics.ca/gmeow/
#   gx: http://gedcomx.org/
#   ical: http://www.w3.org/2002/12/cal/icaltzd#
#   lode: http://linkedevents.org/ontology/
#   prov: http://www.w3.org/ns/prov#
#   schema: https://schema.org/
#   sem: http://semanticweb.cs.vu.nl/2009/11/sem/
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   time: http://www.w3.org/2006/time#
#   wd: http://www.wikidata.org/entity/
#   wdt: http://www.wikidata.org/prop/direct/
subject_id	predicate_id	object_id	mapping_justification	confidence	comment
gmeow:eventLocation	skos:closeMatch	bio:place	semapv:ManualMappingCuration	0.8	BIO life-event place — replaces the former gmeow:eventPlace
gmeow:eventLocation	skos:closeMatch	crm:P7_took_place_at	semapv:ManualMappingCuration	0.85	CIDOC P7 took place at (E53 Place)
gmeow:eventLocation	skos:closeMatch	gedcom:place	semapv:ManualMappingCuration	0.7	legacy W3C gedcom place
gmeow:eventLocation	skos:closeMatch	lode:atPlace	semapv:ManualMappingCuration	0.85	
gmeow:eventLocation	skos:closeMatch	schema:location	semapv:ManualMappingCuration	0.85	
gmeow:eventLocation	skos:closeMatch	sem:hasPlace	semapv:ManualMappingCuration	0.85	
gmeow:eventTime	skos:closeMatch	bio:date	semapv:ManualMappingCuration	0.85	BIO life-event date — replaces the former free-text gmeow:eventDate
gmeow:eventTime	skos:closeMatch	gedcom:date	semapv:ManualMappingCuration	0.7	legacy W3C gedcom date
gmeow:eventTime	skos:closeMatch	schema:startDate	semapv:ManualMappingCuration	0.85	point-in-time placement → schema startDate (projection collapses an interval too)
gmeow:eventTime	skos:closeMatch	wdt:P585	semapv:ManualMappingCuration	0.85	Wikidata 'point in time' (P585)
gmeow:eventTypeAdoption	skos:closeMatch	bio:Adoption	semapv:ManualMappingCuration	0.95	
gmeow:eventTypeAnnulment	skos:closeMatch	bio:Annulment	semapv:ManualMappingCuration	0.95	
gmeow:eventTypeBaptism	skos:closeMatch	bio:Baptism	semapv:ManualMappingCuration	0.95	
gmeow:eventTypeBirth	skos:closeMatch	bio:Birth	semapv:ManualMappingCuration	0.95	
gmeow:eventTypeBirth	skos:closeMatch	gx:Birth	semapv:ManualMappingCuration	0.9	GEDCOM X fact type
gmeow:eventTypeBurial	skos:closeMatch	bio:Burial	semapv:ManualMappingCuration	0.95	
gmeow:eventTypeChristening	skos:closeMatch	gx:Christening	semapv:ManualMappingCuration	0.9	GEDCOM X fact type
gmeow:eventTypeCremation	skos:closeMatch	bio:Cremation	semapv:ManualMappingCuration	0.95	
gmeow:eventTypeDeath	skos:closeMatch	bio:Death	semapv:ManualMappingCuration	0.95	
gmeow:eventTypeDeath	skos:closeMatch	gx:Death	semapv:ManualMappingCuration	0.9	GEDCOM X fact type
gmeow:eventTypeDivorce	skos:closeMatch	bio:Divorce	semapv:ManualMappingCuration	0.95	
gmeow:eventTypeFuneral	skos:closeMatch	bio:Funeral	semapv:ManualMappingCuration	0.95	
gmeow:eventTypeGraduation	skos:closeMatch	bio:Graduation	semapv:ManualMappingCuration	0.95	
gmeow:eventTypeMarriage	skos:closeMatch	bio:Marriage	semapv:ManualMappingCuration	0.95	
gmeow:eventTypeMarriage	skos:closeMatch	gedcom:Marriage	semapv:ManualMappingCuration	0.85	legacy W3C gedcom marriage
gmeow:eventTypeNameChange	skos:closeMatch	bio:NameChange	semapv:ManualMappingCuration	0.95	
gmeow:eventTypeNaturalization	skos:closeMatch	bio:Naturalization	semapv:ManualMappingCuration	0.95	
gmeow:eventTypeOrdination	skos:closeMatch	bio:Ordination	semapv:ManualMappingCuration	0.95	
gmeow:hasParticipant	skos:closeMatch	bio:agent	semapv:ManualMappingCuration	0.8	BIO agent in a life event
gmeow:hasParticipant	skos:closeMatch	crm:P11_had_participant	semapv:ManualMappingCuration	0.8	CIDOC-CRM P11 had participant
gmeow:hasParticipant	skos:closeMatch	lode:involvedAgent	semapv:ManualMappingCuration	0.85	the flat event-participant shortcut
gmeow:hasParticipant	skos:closeMatch	sem:hasActor	semapv:ManualMappingCuration	0.85	SEM actor of an event
gmeow:hasSubEvent	skos:closeMatch	crm:P9_consists_of	semapv:ManualMappingCuration	0.8	CIDOC P9 consists of — event mereology
gmeow:hasSubEvent	skos:closeMatch	schema:subEvent	semapv:ManualMappingCuration	0.85	
gmeow:latestEnd	skos:relatedMatch	crm:P82b_end_of_the_end	semapv:ManualMappingCuration	0.6	fuzzy upper bound ≈ CIDOC E52 end-of-the-end
gmeow:participationParticipant	skos:relatedMatch	prov:agent	semapv:ManualMappingCuration	0.5	the participant end of the reified Participation (prov:agent of a qualified association)
gmeow:roleOfficiant	skos:closeMatch	bio:officiator	semapv:ManualMappingCuration	0.8	officiant-role value ↔ BIO officiator property — generalizes the former gmeow:hasOfficiant subproperty
gmeow:roleParticipantPrincipal	skos:closeMatch	bio:principal	semapv:ManualMappingCuration	0.8	principal-role value ↔ BIO principal property — generalizes the former gmeow:hasPrincipal subproperty
gmeow:roleWitness	skos:closeMatch	bio:witness	semapv:ManualMappingCuration	0.8	witness-role value ↔ BIO witness property — generalizes the former gmeow:hasWitness subproperty
gmeow:subEventOf	skos:closeMatch	schema:superEvent	semapv:ManualMappingCuration	0.85	X subEventOf Y ↔ X schema:superEvent Y (the super event of X is Y)
