# mapping_set_id: https://blackcatinformatics.ca/gmeow/mappings/classes
# mapping_set_version: 0.1.0
# license: https://creativecommons.org/licenses/by/4.0/
# mapping_tool: gmeow regenerate (mappings)
# mapping_tool_version: 0.1.0
# mapping_date: 2026-06-03
# comment: "Canonical GMEOW class alignments to the surface vocabularies in the slice (the superset layer). schema.org is reference-only (linked, never imported)."
# curie_map:
#   bibframe: http://id.loc.gov/ontologies/bibframe/
#   bibo: http://purl.org/ontology/bibo/
#   ceterms: https://purl.org/ctdl/terms/
#   doap: http://usefulinc.com/ns/doap#
#   esco: http://data.europa.eu/esco/model#
#   foaf: http://xmlns.com/foaf/0.1/
#   gedcom: http://www.w3.org/2000/10/swap/pim/gedcom#
#   geo: http://www.opengis.net/ont/geosparql#
#   gmeow: https://blackcatinformatics.ca/gmeow/
#   org: http://www.w3.org/ns/org#
#   owl: http://www.w3.org/2002/07/owl#
#   prof: http://www.w3.org/ns/dx/prof/
#   prov: http://www.w3.org/ns/prov#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   schema: https://schema.org/
#   semapv: https://w3id.org/semapv/vocab/
#   sioc: http://rdfs.org/sioc/ns#
#   skos: http://www.w3.org/2004/02/skos/core#
#   vcard: http://www.w3.org/2006/vcard/ns#
subject_id	predicate_id	object_id	mapping_justification	confidence	comment
gmeow:Organization	owl:equivalentClass	foaf:Organization	semapv:ManualMappingCuration	1.0	
gmeow:Organization	owl:equivalentClass	schema:Organization	semapv:ManualMappingCuration	1.0	
gmeow:Patent	owl:equivalentClass	bibo:Patent	semapv:ManualMappingCuration	1.0	
gmeow:Person	owl:equivalentClass	foaf:Person	semapv:ManualMappingCuration	1.0	person
gmeow:Person	owl:equivalentClass	gedcom:Individual	semapv:ManualMappingCuration	0.95	genealogical individual is a person
gmeow:Person	owl:equivalentClass	schema:Person	semapv:ManualMappingCuration	1.0	person
gmeow:Place	owl:equivalentClass	schema:Place	semapv:ManualMappingCuration	1.0	
gmeow:Post	owl:equivalentClass	org:Post	semapv:ManualMappingCuration	1.0	post (seat independent of holder)
gmeow:PostalAddress	owl:equivalentClass	schema:PostalAddress	semapv:ManualMappingCuration	1.0	
gmeow:Profile	skos:relatedMatch	prof:Profile	semapv:ManualMappingCuration	0.8	GMEOW Profile is a narrower closed-descriptor-schema construct; PROF is a broader specification-profile vocabulary.
gmeow:Role	owl:equivalentClass	org:Role	semapv:ManualMappingCuration	1.0	
gmeow:Skill	skos:closeMatch	esco:Skill	semapv:ManualMappingCuration	0.9	ESCO skill — the European skills/competences framework
gmeow:SoftwareProject	skos:closeMatch	doap:Project	semapv:ManualMappingCuration	0.7	
gmeow:WebPage	owl:equivalentClass	schema:WebPage	semapv:ManualMappingCuration	1.0	
gmeow:organizationTypeCollaboration	skos:closeMatch	org:OrganizationalCollaboration	semapv:ManualMappingCuration	0.9	collaboration type value ≈ organizational collaboration
gmeow:organizationTypeCompany	skos:closeMatch	org:FormalOrganization	semapv:ManualMappingCuration	0.8	company type value ≈ formal organization (lossy: not every formal org is a company)
org:ChangeEvent	rdfs:subClassOf	gmeow:Event	semapv:ManualMappingCuration	0.9	ORG ChangeEvent is an event (merger, split, rename, etc.)
org:FormalOrganization	rdfs:subClassOf	gmeow:Organization	semapv:ManualMappingCuration	1.0	formal org is an organization
prov:Entity	skos:closeMatch	gmeow:Entity	semapv:ManualMappingCuration	0.7	
schema:AudioObject	rdfs:subClassOf	gmeow:MediaObject	semapv:ManualMappingCuration	1.0	
schema:BlogPosting	rdfs:subClassOf	gmeow:Article	semapv:ManualMappingCuration	0.9	
schema:Country	rdfs:subClassOf	gmeow:Place	semapv:ManualMappingCuration	1.0	
schema:ImageObject	rdfs:subClassOf	gmeow:MediaObject	semapv:ManualMappingCuration	1.0	
schema:NewsArticle	rdfs:subClassOf	gmeow:Article	semapv:ManualMappingCuration	1.0	
schema:OrganizationRole	rdfs:subClassOf	gmeow:Role	semapv:ManualMappingCuration	0.9	
schema:ScholarlyArticle	rdfs:subClassOf	gmeow:Article	semapv:ManualMappingCuration	1.0	
schema:SoftwareApplication	skos:closeMatch	gmeow:SoftwareProduct	semapv:ManualMappingCuration	0.7	
schema:SoftwareSourceCode	skos:closeMatch	gmeow:SoftwareProduct	semapv:ManualMappingCuration	0.8	
sioc:UserAccount	rdfs:subClassOf	gmeow:OnlineAccount	semapv:ManualMappingCuration	0.9	
vcard:Address	skos:closeMatch	gmeow:PostalAddress	semapv:ManualMappingCuration	0.9	
